Wavelength (m),T = 273 K,T = 400 K,T = 600 K,T = 800 K,T = 1000 K,T = 1200 K,T = 1400 K,T = 1600 K,T = 1800 K,T = 2000 K,T = 2200 K,T = 2400 K,T = 2600 K,T = 2800 K,T = 3000 K
6.105405405405405e-06,0.2623500220924104,0.7405207818558641,0.9957107286493354,0.8160817559448165,0.5913735055601338,0.4177594190586514,0.29671963294826603,0.21406129054954984,0.15729032510631485,0.11772245062773067,0.08964942835115763,0.0693699434074311,0.05446641210715001,0.043332758462664114,0.03489236246427847
6.115315315315315e-06,0.2642878057242649,0.7426588213115781,0.9954076965501987,0.8145595946754334,0.5897293287343335,0.416347939685402,0.2955921073444168,0.21318092920372392,0.15660546009913673,0.11718722950277086,0.08922776893570784,0.06903460213483846,0.054197092104032146,0.04311437827089961,0.03471364295850402
6.125225225225225e-06,0.26623066562494985,0.7447879813224098,0.995095092882493,0.8130366445714319,0.588088923476652,0.4149415063067724,0.2944694811196677,0.21230485403269553,0.1559241910447804,0.11665497509055012,0.08880854446239853,0.06870126057800575,0.05392942032357312,0.04289736348814121,0.03453606119327907
6.135135135135135e-06,0.2681785535370028,0.7469082367857172,0.9947729917529111,0.8115129528642636,0.5864522979429398,0.413540105798245,0.29335173300037753,0.21143304227660217,0.15524649656722903,0.11612566840771316,0.08839173851271193,0.0683699047112214,0.05366338484333964,0.04268170398905364,0.0343596085566974
6.145045045045045e-06,0.27013142107505456,0.7490195632032625,0.9944414669786906,0.8099885662693411,0.584819460006047,0.4121437249695325,0.29223884177156234,0.21056547129095757,0.15457235542436254,0.11559929060417164,0.08797733479210752,0.06804052062025931,0.05339897383937225,0.042467389734471714,0.03418427651192815
6.154954954954955e-06,0.27208921973016215,0.7511219366769641,0.9941005920859122,0.8084635309902729,0.58319041725971,0.41075235056663156,0.2911307862774702,0.2097021185463135,0.15390174650719263,0.11507582296214483,0.08756531712902318,0.06771309450141132,0.053136175585284426,0.04225441077057923,0.03401005659648072
6.164864864864865e-06,0.27405190087411063,0.753215333904629,0.9937504403079058,0.8069378927230062,0.5815651770224176,0.40936596927383323,0.29002754542213155,0.20884296162796592,0.15323464883909702,0.11455524689520365,0.0871556694738768,0.0673876126605248,0.05287497845136958,0.04204275722810327,0.033836940421476516
6.174774774774775e-06,0.27601941576370925,0.755299732175696,0.9933910845836149,0.8054116966600174,0.5799437463411874,0.40798456771572683,0.2889290981698995,0.20798797823560367,0.15257104157504997,0.11403754394732646,0.08674837589808283,0.06706406151204995,0.052615370903716444,0.04183241932150533,0.03366491967093158
6.184684684684685e-06,0.27799171554503016,0.7573751093669594,0.9930225975561632,0.8038849874944304,0.5783261319953384,0.40660813245912797,0.2878354235459748,0.20713714618299928,0.15191090400085883,0.11352269579195372,0.08634342059307021,0.06674242757809523,0.052357341503336055,0.04162338734819266,0.03349398610104365
6.194594594594595e-06,0.2799687512576577,0.7594414439383049,0.9926450515713366,0.8023578094241266,0.5767123405002228,0.40523665001502257,0.28674650063689866,0.2062904433976502,0.1512542155324053,0.1130106842310593,0.0859407878693138,0.06642269748749415,0.0521008789052915,0.041415651687729864,0.03332413153948895
6.2045045045045046e-06,0.28195047383888494,0.7614987149284009,0.9922585186762113,0.8008302061558532,0.5751023781108728,0.4038701068404496,0.2856623085910568,0.20544784792045828,0.15060095571488827,0.11250149119421209,0.08554046215537255,0.06610485797487538,0.0518459718578433,0.04120920280106015,0.033155347884724726
6.214414414414414e-06,0.2839368341278924,0.7635469019504454,0.9918630706178015,0.7993022209092873,0.5734962508256565,0.40250848934035743,0.28458282661914086,0.20460933790536814,0.1499511042220609,0.1119950987376609,0.0851424279969276,0.06578889587974858,0.05159260920159615,0.04100403122973699,0.032987627105300836
6.224324324324324e-06,0.28592778286990256,0.7655859851878581,0.9914587788417439,0.7977738964210707,0.5718939643898446,0.4011517838694174,0.28350803399460134,0.2037748916190277,0.14930464085548226,0.11149148904341499,0.08474667005584458,0.06547479814558806,0.05134077986865949,0.04080012759516286,0.03282096123917898
6.234234234234234e-06,0.28792327072030094,0.7676159453899835,0.9910457144910993,0.7962452749488553,0.570295524299182,0.39979997673385587,0.2824379100540971,0.20294448744042268,0.14866154554375652,0.11099064441832947,0.08435317310922745,0.06516255181893994,0.0510904728818148,0.0405974825978333,0.032655342393057146
6.244144144144144e-06,0.2899232482487428,0.7696367638678144,0.9906239484051196,0.7947163982752806,0.568700935803384,0.39845305419319266,0.2813724341979184,0.20211810386052004,0.14802179834179813,0.11049254729320541,0.08396192204848818,0.06485214404852171,0.050841677353689954,0.04039608701659229,0.032490762741702636
6.254054054054054e-06,0.29192766594321456,0.7716484224896852,0.990193551118142,0.7931873077119954,0.5671102039095989,0.3971110024619846,0.28031158589039545,0.20129571948191274,0.14738537943006388,0.10999718022188698,0.08357290187842566,0.06454356208434067,0.050594382485941974,0.04019593170789204,0.03232721452729335
6.263963963963964e-06,0.2939364742140785,0.7736509036769826,0.9897545928584746,0.7916580441035619,0.5655233333858436,0.39577380771153997,0.279255344660292,0.20047731301843677,0.1467522691138266,0.10950452588037027,0.0831860977163036,0.06423679327681624,0.05034857756844774,0.039997007605065193,0.032164690058763365
6.2738738738738735e-06,0.29594962339808883,0.7756441903998299,0.9893071435473717,0.7901286478314355,0.5639403287643717,0.3944414560715923,0.27820369010119095,0.19966286329481242,0.14612244782242184,0.10901456706591375,0.08280149479094479,0.06393182507590968,0.05010425197850525,0.039799305717597155,0.03200318171115802
6.283783783783784e-06,0.2979670637623799,0.7776282661728204,0.9888512727980523,0.7885991588178424,0.5623611943450696,0.39311393363196667,0.2771566018718612,0.1988523492462625,0.14549589610850966,0.10852728669615817,0.08241907844182984,0.06362864503026655,0.049861395180038424,0.03960281713041382,0.0318426819249938
6.293693693693694e-06,0.29998874550841864,0.7796031150507035,0.9883870499147437,0.7870696165297063,0.5607859341986854,0.39179122644418196,0.2761140596966118,0.1980457499181339,0.14487259464733862,0.10804266780825332,0.08203883411820151,0.06332724078635948,0.04961999672281259,0.03940753300317083,0.03168318320562763
6.303603603603604e-06,0.3020146187759453,0.7815687216240924,0.9879145438917792,0.7855400599824919,0.5592145521701813,0.3904733205230676,0.2750760433656336,0.1972430444655164,0.1442525242360101,0.10756069355798409,0.08166074737817941,0.06302760008764607,0.049380046241657004,0.039213444569553516,0.03152467812262932
6.313513513513514e-06,0.3040446336468575,0.78352507101518,0.9874338234127701,0.7840105277440298,0.5576470518819032,0.3891602018483206,0.27404253273531376,0.19644421215285707,0.1436356657927475,0.10708134721890974,0.08128480388787757,0.06272971077372912,0.0491415334556945,0.03902054313658207,0.031367159309164276
6.3234234234234236e-06,0.30607874014910036,0.7854721488734329,0.9869449568497852,0.7824810579383765,0.5560834367368057,0.387851856366056,0.2730135077285717,0.19564923235356746,0.14302200035616502,0.10660461218150533,0.08091098942053664,0.062433560779528635,0.04890444816757996,0.03882882008392395,0.0312106194613806
6.333333333333333e-06,0.30811688826049544,0.7874099413713267,0.9864480122625959,0.7809516882495957,0.5545237099216084,0.38654826999032255,0.2719889483351375,0.19485808454963802,0.14241150908454034,0.10613047195230811,0.08053928985565342,0.06213913813445919,0.04866878026274396,0.03863826686321556,0.03105505133780268
6.343243243243243e-06,0.3101590279125619,0.7893384352000529,0.9859430573979556,0.7794224559255162,0.5529678744098996,0.3852494286045851,0.27096883461186344,0.19407074833123722,0.14180417325509134,0.10565891015307437,0.08016969117812887,0.061846430961614025,0.048434519708646755,0.0384488749973877,0.03090044775873331
6.353153153153153e-06,0.3122051089942965,0.7912576175652379,0.985430159688945,0.7778933977815052,0.5514159329652243,0.3839553180632058,0.2699531466829788,0.19328720339631497,0.14119997426325767,0.10518991051993547,0.07980217947741046,0.06155542747695855,0.04820165655403613,0.03826063608000047,0.030746801605658867
6.363063063063063e-06,0.31425508135592906,0.7931674761826778,0.984909386254331,0.7763645502042039,0.5498678881441379,0.3826659241928793,0.2689418647403673,0.1925074295502048,0.14059889362197656,0.1047234569025636,0.07943674094665594,0.061266115988530934,0.047970180928216054,0.03807354177458312,0.030594105820663058
6.372972972972973e-06,0.316308894812652,0.7950679992740634,0.9843808038979536,0.7748359491551856,0.5483237422992153,0.38138123279403857,0.26793496904382097,0.19173140670521896,0.1400009129609727,0.1042595332633459,0.07907336188188945,0.06097848489564892,0.047740083040320624,0.03788758381398237,0.030442353405847094
6.382882882882883e-06,0.3183664991483059,0.7969591755627191,0.9838444791082198,0.7733076301746985,0.5467834975820144,0.3801012296422585,0.2669324399212683,0.19095911488023903,0.13940601402604308,0.10379812367655729,0.07871202868117723,0.06069252268812566,0.047511353178592904,0.03770275399971524,0.030291537422754186
6.3927927927927925e-06,0.3204278441190528,0.7988409942693515,0.983300478057573,0.7717796283852794,0.545247155946025,0.37882590048961917,0.26593425776901886,0.19019053420031554,0.13881417867834606,0.10333921232754438,0.07835272784379994,0.060408217945488264,0.04728398170967747,0.037519044201331335,0.030141650991802122
6.402702702702702e-06,0.32249287945700783,0.800713445107798,0.9827488666020335,0.7702519784954127,0.5437147191495747,0.3775552310660467,0.2649404030519752,0.18942564489625116,0.13822538889369768,0.1028827835119124,0.07799544596944051,0.060125559336213164,0.047057959077911604,0.037336446355779394,0.02999268729171984
6.412612612612613e-06,0.32456155487384414,0.8025765182807764,0.9821897102807466,0.7687247148031336,0.5421861887586925,0.37628920708064034,0.2639508563038416,0.18866442730418861,0.137639626761866,0.10242882163472074,0.07764016975737284,0.0598445356169552,0.046833275804629315,0.03715495246677981,0.029844639558991283
6.422522522522523e-06,0.3266338200643612,0.8044302044756563,0.9816230743156343,0.767197871199616,0.5406615661499504,0.37502781422296594,0.2629655981273183,0.18790686186520197,0.1370568744858677,0.10197731120967998,0.0772868860056582,0.05956513563179497,0.0466099224874687,0.036974554604206226,0.029697501087305646
6.432432432432433e-06,0.3287096247100425,0.8062744948602311,0.9810490236110053,0.7656714811727501,0.5391408525132679,0.373771038164325,0.2619846091942903,0.18715292912487133,0.1364771143812762,0.10152823685835716,0.07693558161034897,0.059287348311488366,0.04638788979969001,0.03679524490347154,0.029551265227011358
6.4423423423423425e-06,0.3307889184825518,0.8081093810785075,0.9804676227532529,0.764145577810676,0.5376240488546719,0.3725188645590259,0.26100787024601496,0.18640260973287223,0.1359003288755224,0.10108158330938623,0.07658624356470445,0.05901116267272186,0.04616716848949557,0.036617015564919426,0.0294059253845771
6.452252252252252e-06,0.3328716510472273,0.8099348552464691,0.9798789360105602,0.762620193805282,0.536111155999044,0.37127127904558854,0.2600353620932605,0.18565588444255113,0.13532650050720094,0.10063733539768545,0.07623885895839938,0.058736567817377926,0.045947749379359346,0.03643985885322556,0.029261475022059277
6.462162162162162e-06,0.3349577720665297,0.8117509099479274,0.9792830273326809,0.7610953614557581,0.534602174592813,0.3700282672479764,0.2590670656164986,0.18491273411050574,0.13475561192538993,0.10019547806367322,0.07589341497675581,0.05846355293180362,0.04572962336536259,0.036263767096798405,0.02911790765657287
6.472072072072072e-06,0.337047231203464,0.813557538230258,0.9786799603506998,0.7595711126720068,0.5330971051066402,0.36878981477677003,0.25810296176601677,0.1841731396961559,0.1341876458889537,0.09975599635250453,0.07554989889996841,0.058192107286090936,0.04551278141653548,0.03608873268719481,0.02897521685977045
6.481981981981982e-06,0.33913997812496666,0.8153547336002903,0.9780697983768858,0.7580474789781421,0.5315959478380485,0.367555907230337,0.2571430315620849,0.18343708226132968,0.13362258526587267,0.09931887541329101,0.07520829810234113,0.057922220233355554,0.04529721457420421,0.035914748078533086,0.028833396257324135
6.491891891891892e-06,0.34123596250526755,0.8171424900200879,0.9774526044045289,0.7565244915158875,0.5300987029140249,0.36632653019598305,0.2561872560950661,0.18270454296982827,0.13306041303255056,0.09888410049834698,0.07486860005153345,0.057653881209031976,0.045082913951347496,0.03574180578691776,0.02869243952841484
6.501801801801802e-06,0.3433351340292179,0.8189208019028139,0.9768284411078103,0.7550021810479821,0.5286053702936085,0.3651016692510684,0.2552356165255405,0.18197550308699714,0.1325011122731531,0.09845165696243267,0.07453079230780489,0.05738707973016707,0.04486987073195658,0.03556989838986761,0.02855234040522613
6.5117117117117115e-06,0.34543744239558566,0.820689664108573,0.9761973708417838,0.7534805779615742,0.5271159497704395,0.363881309964116,0.254288094084419,0.18124994397930602,0.13194466617891948,0.09802153026199578,0.07419486252327619,0.057121805394724424,0.04465807617040089,0.03539901852575088,0.028413092672442648
6.521621621621621e-06,0.3475428373203197,0.8224490719402764,0.9755594556422876,0.7519597122715823,0.5256304409752549,0.3626654378959069,0.2533446700730357,0.18052784711390865,0.13139105804750326,0.09759370595443378,0.07386079844118397,0.056858047880894144,0.044447521590802674,0.035229158893223124,0.028274690166755746
6.531531531531531e-06,0.3496512685397948,0.8241990211395176,0.9749147572259044,0.7504396136240009,0.5241488433783864,0.36145403860053066,0.2524053258632555,0.1798091940582224,0.13084027128230355,0.09716816969734383,0.07352858789515629,0.056595796946407775,0.044238198386417106,0.035060312250675976,0.028137126776372277
6.541441441441442e-06,0.35176268581400055,0.8259395078824534,0.9742633369900616,0.7489203112992514,0.5226711562922207,0.36024709762643625,0.25147004289754704,0.1790939664794839,0.13029228939179777,0.09674490724779453,0.07319821880848032,0.05633504242786087,0.04403009801901415,0.03489247141568626,0.028000396440529044
6.551351351351352e-06,0.35387703892972144,0.827670528775709,0.9736052560129868,0.7474018342154444,0.5211973788736077,0.3590446005174716,0.25053880268906403,0.1783821461443255,0.1297470959888835,0.09632390446159247,0.07286967919338531,0.05607577424004193,0.043823212018272203,0.03472562926447394,0.027864493149013375
6.5612612612612615e-06,0.35599427770368336,0.8293920808522904,0.9729405750538359,0.7458842109316672,0.5197275101262682,0.3578465328138771,0.2496115868217134,0.17767371491834066,0.12920467479022224,0.09590514729255659,0.07254295715032916,0.055817982375265425,0.04361753198117636,0.03455977873136435,0.027729410941686756
6.571171171171171e-06,0.3581143519856492,0.8311041615675033,0.9722693545527895,0.7443674696512036,0.5182615489031525,0.35665288005328316,0.24868837695021662,0.17696865476563953,0.12866500961558508,0.09548862179179873,0.07221804086728949,0.05556165690271348,0.043413049571418165,0.03439491280825575,0.027595143908015686
